New 32byte val;New 32byte 2nd val;Player Id;Weight;Height;Nacionalized;Nation;Early_cross;def_prowess;Clearing;Low_pass;place_kicking;Goal_celeb;LB;coverage;catching;Jump;Header;Ball_control;GK;GoalKeeping;Reflexes;Finishing;Ball_winning;Speed;Penalty_kick;Kicking_power;Dribling;Explosive_power;Stamina;Swerve;Pink_2;Age;Lofted_pass;Physical Contact;Body_Balance;Attacking_Prowess;Weak_foot_use;DMF;ulti_nuevo;Running_arm_mov;Dribling_arm_mov;Corner_kick;FORM;Position;Free_kick;Playing_Style;Pinpoint Crossing;Sombrero;Runing_Hutching;SS;Blue_2;RWF;LMF;RB;LWF;CF;CB;Dribling_hutching;AMF;Weak_foot_acc;RMF;Injury_res;CMF;COM Speeding Bullet;Scotch Move;GK Long Throw;Long Throw;Scissors Feint;Track Back;Super-sub;Rabona;Acrobatic Finishing;Stronger Foot;Knuckle Shot;First-time Shot;COM Incisive Run;CHECK22;Hidden Player;COM Long Ranger ;One-touch Pass;Heel Trick;UNK 27;Man Marking;UNK29; Marseille Turn; Heading;Outside Curler;Captaincy;Malicia;Low Punt Trajectory;COM Trickster;Low Lofted Pass;Fighting Spirit;Flip Flap;Weighted Pass;CHECK3;CHECK4;COM Mazing Run;Acrobatic Clear;COM Long Ball Expert;Cut Behind & Turn; Long Range Drive;Shirt_name;Name
138;0;3690;88;188;215;144;0;47;40;73;62;49;0;40;40;74;77;76;0;40;40;78;50;72;1;79;73;72;73;67;1;33;62;84;62;80;3;0;4;1;1;1;4;12;1;3;0;0;1;2;1;0;0;0;0;2;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MAXI;M. LÓPEZ
2209;0;3726;87;184;0;147;0;72;83;70;70;17;0;80;83;78;60;55;2;84;80;65;68;68;1;80;52;68;70;65;2;36;72;82;70;55;3;0;5;1;1;1;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HERRERA;J. HERRERA
194;0;3741;75;179;0;236;1;49;40;80;77;94;0;40;40;42;66;85;0;40;40;70;51;76;2;72;87;77;71;87;2;36;84;62;75;77;1;0;3;4;2;3;5;10;3;14;1;0;2;1;2;2;2;0;2;0;0;2;2;1;2;2;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;JOAQUIN;JOAQUÍN
1218;0;3829;76;176;0;230;0;55;40;66;71;97;0;40;40;72;72;71;0;40;40;72;53;74;1;78;70;71;75;68;1;35;60;72;71;74;2;0;5;1;7;1;5;12;15;1;0;0;3;2;0;2;0;0;2;2;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;KERZHAKOV;A. KERZHAKOV
35;0;3848;87;184;0;80;0;74;85;66;73;40;0;87;87;88;60;72;2;90;90;45;48;76;1;76;68;80;67;45;1;35;68;85;67;41;2;0;5;6;3;1;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;2;0;2;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;ENYEAMA;V. ENYEAMA
0;0;3876;85;180;0;150;0;56;83;58;50;0;0;81;81;80;60;53;2;83;84;40;44;70;1;82;52;74;60;47;1;40;63;77;70;44;3;0;4;1;2;2;6;0;1;16;0;0;1;0;1;0;0;0;0;0;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VILLAR;J. VILLAR
0;0;3889;81;175;0;149;0;74;40;74;77;54;2;40;40;68;67;70;0;40;40;60;76;71;3;74;70;72;69;78;1;38;75;77;70;71;2;2;4;1;3;6;4;2;5;0;0;0;1;0;0;0;2;2;1;0;0;1;2;2;2;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WALTER;W. AYOVÍ
327;0;3952;83;185;0;215;0;81;40;70;61;0;0;40;40;77;79;69;0;40;40;59;79;69;1;74;69;70;74;64;2;36;80;80;68;58;2;0;3;1;1;1;6;1;1;0;0;0;1;0;0;0;0;1;0;0;2;1;0;3;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;P. CANNAVARO;P. CANNAVARO
0;0;3968;88;190;0;210;0;59;80;58;52;0;0;87;81;81;61;53;2;87;86;40;52;59;1;80;44;55;76;42;2;37;57;83;60;40;1;0;5;1;1;1;7;0;1;17;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WEIDENFELLER;R. WEIDENFELLER
0;0;3978;81;187;0;146;0;82;40;67;59;14;0;40;40;84;84;66;0;40;40;58;82;66;1;73;62;65;69;55;1;36;67;84;65;59;2;0;4;8;1;1;6;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EDU DRACENA;EDU DRACENA
244;0;3997;80;180;0;224;0;50;40;82;80;18;0;40;40;62;60;88;0;40;40;86;50;89;1;88;94;90;72;88;2;33;75;70;89;86;1;1;7;2;2;2;7;10;6;4;0;0;2;2;2;2;2;0;2;1;0;3;2;1;2;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;ROBBEN;A. ROBBEN
101;0;4006;85;198;0;204;0;56;77;53;43;0;0;76;75;74;70;47;2;77;74;40;41;65;1;78;50;64;56;42;0;37;63;73;60;41;3;0;2;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TAYLOR;S. TAYLOR
101;0;4007;70;183;204;208;0;44;40;72;58;97;0;40;40;69;71;75;0;40;40;76;46;75;1;76;76;73;67;69;0;34;66;69;72;78;2;0;3;3;5;1;4;12;1;1;0;0;1;1;0;1;0;0;1;2;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ALIADIERE;J. ALIADIÈRE
1327;0;4012;75;201;214;204;0;51;40;78;63;78;0;40;40;69;86;79;0;40;40;78;50;68;1;78;68;66;76;69;1;36;68;80;65;83;2;0;4;3;3;1;4;12;1;13;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CROUCH;P. CROUCH
217;0;4013;76;174;83;208;0;69;40;77;60;122;2;40;40;86;75;77;0;40;40;59;74;77;1;76;75;79;80;74;1;36;76;68;81;77;2;1;6;5;8;5;4;2;1;11;0;0;1;0;0;0;1;0;0;0;1;2;1;2;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;EVRA;P. EVRA
112;0;4016;72;182;208;202;0;65;40;84;76;6;0;40;40;69;66;82;0;40;40;67;65;66;3;74;76;66;69;78;1;35;82;62;72;74;4;2;4;1;3;2;6;5;13;8;0;0;1;1;0;0;2;0;0;0;0;3;2;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PLASIL;J. PLAŠIL
113;0;4019;87;187;0;208;0;61;80;57;50;0;0;84;86;80;60;54;2;87;82;45;44;64;1;85;57;67;65;45;1;36;60;83;77;46;2;0;3;5;1;1;5;0;1;17;0;0;1;0;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CARRASSO;C. CARRASSO
0;0;4039;92;188;0;146;0;61;82;50;50;0;0;83;84;74;60;50;2;87;90;40;48;51;1;69;44;71;62;41;0;37;60;75;54;40;2;0;5;1;1;1;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FABIO;FÁBIO
0;0;4059;77;178;0;215;0;70;40;77;68;0;0;40;40;76;75;76;0;40;40;65;66;68;1;77;69;68;75;69;1;36;77;75;65;69;2;2;3;1;1;1;5;5;1;7;0;0;1;0;0;0;1;0;0;0;0;1;2;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BRIGHI;M. BRIGHI
187;0;4063;84;183;0;215;0;85;40;73;62;71;1;40;40;82;82;66;0;40;40;58;84;60;1;70;61;59;69;59;0;36;71;82;67;59;2;0;4;1;1;1;4;1;1;0;0;0;1;0;0;0;0;2;0;0;2;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BONERA;D. BONERA
108;0;4070;69;176;0;236;0;81;40;75;56;7;2;40;40;76;79;71;0;40;40;49;77;76;1;61;67;75;80;72;2;35;75;73;67;62;1;0;3;1;1;1;5;2;1;0;1;0;1;0;2;0;2;1;0;0;2;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;F. NAVARRO;F. NAVARRO
108;0;4071;83;187;146;215;0;82;40;86;68;50;1;40;40;80;82;83;0;40;40;60;80;61;3;77;72;70;68;76;2;35;85;86;63;67;1;2;6;3;4;5;5;4;14;8;0;0;1;0;2;0;1;0;0;0;1;3;1;2;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;THIAGO MOTTA;T. MOTTA
108;0;4072;78;183;0;236;0;60;81;57;50;67;0;87;84;80;60;50;2;90;89;42;42;65;1;69;42;60;54;41;0;35;56;76;63;42;2;0;4;1;1;1;5;0;1;16;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;V. VALDES;VÍCTOR VALDÉS
108;0;4073;68;171;0;236;1;67;40;93;70;13;0;40;40;56;60;95;0;40;40;71;66;74;3;71;90;76;74;79;0;33;86;69;88;75;2;1;7;5;4;6;5;5;7;5;0;0;2;1;2;1;2;0;2;0;0;3;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;A. INIESTA;INIESTA
173;0;4113;70;181;0;204;0;75;40;76;75;12;0;40;40;73;68;74;0;40;40;65;78;69;1;75;72;67;80;72;2;35;76;73;72;68;2;2;4;1;1;1;6;5;6;9;0;0;1;0;0;0;0;0;0;0;0;1;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;BARTON;J. BARTON
177;0;4152;83;176;214;204;0;58;40;77;79;16;0;40;40;78;73;77;0;40;40;80;57;72;1;84;74;68;79;82;2;32;82;83;75;80;2;1;5;3;5;4;4;8;15;14;0;0;1;2;1;1;1;0;1;2;0;2;2;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;ROONEY;W. ROONEY
181;0;4178;75;171;197;208;0;63;40;78;73;62;0;40;40;69;60;77;0;40;40;68;63;61;1;71;74;61;67;78;1;37;76;68;83;77;2;1;3;1;1;1;5;5;1;7;0;0;1;1;0;0;1;0;0;0;0;1;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MALBRANQUE;S. MALBRANQUE
0;0;4188;77;185;0;204;0;77;40;66;51;12;0;40;40;75;78;60;0;40;40;52;77;60;1;62;58;57;72;53;0;35;62;84;77;55;2;0;2;4;4;5;5;1;10;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUDSON;M. HUDSON
139;0;4193;82;184;215;144;0;76;40;74;60;4;0;40;40;80;80;62;0;40;40;55;78;65;1;76;66;66;77;64;0;35;70;76;70;69;3;1;5;1;3;6;6;1;9;0;0;0;1;0;0;0;0;1;0;0;2;1;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COLOCCINI;F. COLOCCINI
172;0;4208;78;186;0;236;0;60;40;78;67;122;0;40;40;75;78;82;0;40;40;82;53;80;1;82;83;79;77;77;1;33;67;79;65;82;3;0;6;4;2;1;5;12;1;1;0;0;1;2;0;0;0;0;0;2;0;1;1;2;0;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;F. TORRES;FERNANDO TORRES
180;0;4278;70;180;0;208;0;69;40;75;70;96;1;40;40;69;68;70;0;40;40;68;63;56;3;72;68;60;72;72;1;37;74;69;66;70;4;2;4;1;1;1;5;5;4;7;0;0;1;0;0;0;2;0;0;0;0;1;1;4;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;SIRIEIX;P. SIRIEIX
181;0;4288;81;186;0;208;0;83;40;73;69;2;2;40;40;70;75;71;0;40;40;65;80;70;1;64;66;70;69;66;0;38;69;73;66;61;3;0;2;1;2;1;3;1;1;15;0;0;1;0;0;0;1;0;0;0;2;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BRECHET;J. BRÉCHET
181;0;4294;72;168;0;208;0;73;40;77;72;7;0;40;40;63;60;75;0;40;40;65;76;65;1;75;72;67;75;68;2;37;76;73;79;73;2;1;3;5;5;1;5;5;1;7;0;0;1;0;1;0;0;0;0;0;0;1;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;BALMONT;F. BALMONT
215;0;4295;78;185;0;208;0;64;78;64;51;18;0;81;85;80;61;63;2;83;80;51;54;67;1;65;60;68;74;53;1;37;69;80;56;50;3;0;3;1;1;1;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VERCOUTRE;R. VERCOUTRE
0;0;4312;78;186;0;208;0;72;40;70;66;47;0;40;40;84;73;64;0;40;40;53;75;82;1;74;65;73;82;68;1;36;68;87;64;62;2;1;3;1;2;1;4;1;1;0;0;0;1;0;2;0;0;2;0;0;2;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FANNI;R. FANNI
327;0;4320;86;188;0;215;0;50;75;53;51;0;0;76;74;75;63;53;2;77;74;50;53;63;3;78;52;63;55;52;1;39;56;83;61;50;2;0;2;1;1;1;4;0;1;17;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COPPOLA;F. COPPOLA
186;0;4325;69;180;0;215;0;77;40;68;56;49;0;40;40;78;75;70;0;40;40;57;80;72;1;72;64;69;74;59;1;33;62;77;73;57;3;0;3;1;1;1;5;1;1;0;0;0;1;0;0;0;0;1;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;TERZI;C. TERZI
0;0;4339;78;191;0;215;0;83;40;74;57;110;0;40;40;76;79;73;0;40;40;56;85;68;1;72;67;67;74;58;1;38;72;82;64;57;3;0;3;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DAINELLI;D. DAINELLI
4244;0;4376;76;175;0;215;0;48;40;71;63;90;0;40;40;75;77;77;0;40;40;77;49;73;1;83;73;74;73;71;1;38;62;75;77;82;4;0;3;1;1;1;5;12;1;1;0;0;1;2;0;0;0;0;0;2;0;1;0;3;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;PELLISSIER;S. PELLISSIER
0;0;4395;80;194;0;215;0;53;40;67;61;0;0;40;40;84;86;71;0;40;40;80;53;68;1;72;61;65;67;58;0;36;63;91;73;78;2;0;3;1;3;1;6;12;1;13;0;0;1;1;0;0;0;0;1;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CARACCIOLO;A. CARACCIOLO
328;0;4398;86;190;0;215;0;55;84;57;53;0;0;85;87;76;60;52;2;83;85;53;53;63;1;84;53;68;67;52;1;40;59;74;59;40;2;0;4;5;1;1;4;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DE SANCTIS;M. DE SANCTIS
190;0;4408;76;180;0;215;0;72;40;76;70;49;0;40;40;75;72;73;0;40;40;69;75;68;1;81;71;71;75;74;1;36;76;74;71;68;2;2;4;1;1;1;4;5;1;9;0;0;1;0;0;0;0;0;0;0;0;1;1;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;PINZI;G. PINZI
0;0;4409;71;178;215;210;0;63;40;72;60;0;2;40;40;71;65;71;0;40;40;60;61;76;1;64;68;78;78;67;0;36;65;75;74;67;2;0;2;1;1;1;5;2;11;0;0;0;1;0;0;0;2;2;1;0;0;1;0;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GEMITI;G. GEMITI
2542;0;4410;65;171;215;147;0;60;40;80;78;8;0;40;40;60;60;78;0;40;40;65;60;68;1;75;75;68;70;78;1;38;80;68;72;68;3;2;5;3;3;6;5;4;14;15;0;0;2;0;1;0;0;0;0;0;0;1;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;PIZARRO;D. PIZARRO
190;0;4412;75;188;215;146;0;82;40;71;56;0;2;40;40;82;79;70;0;40;40;61;80;72;1;69;66;71;75;55;1;33;71;80;78;61;1;0;2;1;3;1;6;1;6;0;0;0;1;0;0;0;1;0;0;0;2;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FELIPE;FELIPE
190;0;4414;76;179;0;64;0;69;40;75;65;2;0;40;40;80;62;76;0;40;40;60;77;66;1;83;69;62;75;68;1;33;75;83;67;60;1;2;4;1;2;1;4;4;1;7;0;0;1;0;0;0;2;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SULLEY;S. MUNTARI
1974;0;4494;71;183;0;228;0;74;40;85;70;3;0;40;40;77;76;84;0;40;40;66;76;62;1;80;74;65;78;74;0;36;82;77;64;72;3;2;5;3;3;1;6;5;1;8;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TIAGO;TIAGO
193;0;4522;80;185;0;228;0;49;40;83;75;109;0;40;40;98;94;91;0;40;40;95;57;89;3;94;86;86;89;82;2;32;83;87;79;94;2;0;7;4;4;1;7;9;8;4;0;0;3;2;2;2;2;0;2;2;0;3;1;3;2;2;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;RONALDO;C. RONALDO
193;0;4526;67;175;0;228;1;44;40;73;74;28;0;40;40;58;60;87;0;40;40;66;41;81;2;80;88;83;68;90;2;34;90;72;77;70;1;0;6;2;3;4;5;10;15;4;0;0;1;2;0;2;2;0;2;0;0;2;1;3;2;2;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;QUARESMA;R. QUARESMA
0;0;4541;81;187;0;197;0;78;40;72;62;0;2;40;40;73;70;71;0;40;40;61;75;70;1;76;69;69;77;65;0;36;74;82;60;67;2;0;4;1;1;6;7;1;1;0;0;0;1;0;0;0;1;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DESCHACHT;O. DESCHACHT
0;0;4556;77;183;0;202;0;79;40;73;55;4;0;40;40;79;82;68;0;40;40;50;79;64;1;74;64;62;75;60;1;34;70;80;62;60;2;1;4;1;1;1;6;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIVOK;T. SIVOK
0;0;4565;90;191;0;190;0;74;82;66;52;2;0;84;79;83;74;53;2;83;78;41;54;59;1;77;46;61;75;45;0;36;65;90;60;40;3;0;3;1;3;1;6;0;1;17;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VOLKAN;V. DEMIREL
198;0;4583;87;189;0;211;0;58;73;62;45;0;0;71;77;77;60;55;2;82;69;45;54;54;1;80;56;51;56;45;0;38;60;81;69;42;2;0;2;1;1;1;6;0;1;17;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KOTSOLIS;S. KOTSOLIS
0;0;4601;70;180;0;204;0;76;40;78;67;11;0;40;40;73;75;74;0;40;40;65;75;61;1;76;70;69;68;73;0;37;70;70;82;67;2;2;5;3;3;1;4;5;1;9;0;0;1;0;0;0;0;0;0;0;0;1;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;PARKER;S. PARKER
0;0;4616;67;174;0;239;0;72;40;79;80;60;0;40;40;70;70;78;0;40;40;70;70;72;1;79;72;72;74;76;1;36;80;64;74;71;3;2;3;1;1;1;5;5;3;0;0;0;1;0;0;0;2;1;0;0;0;1;1;3;2;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;ROTAN;R. ROTAN
0;0;4636;78;178;0;200;1;76;40;82;83;48;2;40;40;66;60;80;0;40;40;68;79;77;1;80;70;69;77;80;1;35;85;72;69;69;2;0;5;3;3;1;6;3;1;11;1;0;1;0;0;0;2;2;0;0;0;2;0;3;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;SRNA;D. SRNA
1203;0;4655;89;191;0;235;0;84;40;70;55;0;0;40;40;75;83;71;0;40;40;57;86;68;1;72;65;66;74;57;1;35;66;90;62;58;3;0;3;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CESAR;B. CESAR
0;0;4690;71;179;0;208;0;72;40;75;71;0;0;40;40;66;70;78;0;40;40;61;72;47;1;76;70;51;78;68;0;37;79;74;58;71;2;2;2;1;1;1;3;4;1;15;0;0;1;0;0;1;1;1;0;0;0;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;PEDRETTI;B. PEDRETTI
0;0;4712;88;186;0;227;0;75;40;65;65;18;0;40;40;70;81;64;0;40;40;57;74;64;1;79;61;59;69;63;0;37;67;89;64;59;2;0;4;1;1;1;4;1;1;0;0;0;1;0;0;0;0;2;0;0;2;1;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;WASILEWSKI;M. WASILEWSKI
